Activity,Age_Band,Body_Region,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Combat sports,25-34,Hip/thigh,38,,80.49201497435328,0.5447974900168869,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.6490283228173189,0.5603010316175008,10
Combat sports,25-34,Knee,250,,294.46755428932255,0.28399767882200966,,False,estimate < 1200,,2.019043655888766,0.24836964960146113,10
Combat sports,25-34,Lower leg,69,,129.87937343084428,0.44142243195651537,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.0059985665775573,0.436100967602325,10
Combat sports,25-34,Ankle,105,,163.54644170048428,0.3640926320351146,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.2243966140116884,0.3476709344266636,10
Combat sports,25-34,Foot/toes,164,,212.27752261193828,0.29982482417492307,,False,estimate < 1200,,1.5723504354319235,0.2832620516939225,10
Combat sports,25-34,Multiple/systemic,22,,70.81108547740746,0.6753310938747088,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.5601943744144516,0.6814432776332733,10
Combat sports,25-34,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Combat sports,25-34,Not stated/other,6,,18.61554118819302,0.8074758941160736,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.1596091102377352,0.8830535691025634,10
Combat sports,35-44,Head/face,212,,235.0865754878252,0.2528254622058825,,False,estimate < 1200,,3.2462655673285794,0.22420831193686425,10
Combat sports,35-44,Neck,52,,110.922255551381,0.5083140587056934,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.6205372471769657,0.47692175134297404,10
Combat sports,35-44,Shoulder/upper arm,150,,250.92571201417837,0.3392468523770322,,False,"estimate < 1200; CV bound outside [0, 0.33]",,3.418409870218872,0.2968038149706772,10
Combat sports,35-44,Elbow/forearm,63,,116.51121082888918,0.4371002730427939,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.7098317875047948,0.4119470833344197,10
Combat sports,35-44,Wrist/hand,343,1600.0,367.81918370743693,0.2340377859860742,1600.0,True,passes conservative screen,24.5,4.686259937951721,0.191492893974698,10
Combat sports,35-44,Trunk/spine,255,,277.60374277142057,0.24207602398928887,,False,estimate < 1200,,3.501308989674052,0.19607922543090575,10
Combat sports,35-44,Hip/thigh,25,,82.0782927526657,0.6757125177990785,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.3043255375095704,0.6895953603221632,10
Combat sports,35-44,Knee,115,,184.20388268278833,0.355484166916076,,False,"estimate < 1200; CV bound outside [0, 0.33]",,2.537338361355125,0.3144666187554439,10
Combat sports,35-44,Lower leg,58,,103.70035719870944,0.47437406374325514,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.5531123457375815,0.4562661384865925,10
Combat sports,35-44,Ankle,51,,107.18977656035229,0.4617429372346304,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.6677738787180028,0.4613799806331346,10
Combat sports,35-44,Foot/toes,102,,163.75421996586928,0.3759569435262463,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.36490507617739,0.34868559530048565,10
Combat sports,35-44,Multiple/systemic,6,,10.475364602674613,0.897495035262369,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.17799338317828312,0.9793579391850807,10
Combat sports,35-44,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Combat sports,35-44,Not stated/other,4,,11.784360000000001,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.19828111948260352,1.0805628798965936,10
Combat sports,45-54,Head/face,74,,136.8718967717203,0.43488874927138094,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.519020274491595,0.4175143782520741,10
Combat sports,45-54,Neck,17,,45.03483363880073,0.7016323491925119,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.6542210412550746,0.749407166351161,10
Combat sports,45-54,Shoulder/upper arm,65,,144.04986288544708,0.45245690421764695,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.834160430585,0.44151828012464994,10
Combat sports,45-54,Elbow/forearm,25,,74.31380567012157,0.6500050133814191,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.492425890582771,0.6339174655010729,10
Combat sports,45-54,Wrist/hand,144,,198.0394959093341,0.33929533830821695,,False,"estimate < 1200; CV bound outside [0, 0.33]",,6.049365562659748,0.30136941143840457,10
Combat sports,45-54,Trunk/spine,141,,223.44392771555218,0.349874176871898,,False,"estimate < 1200; CV bound outside [0, 0.33]",,6.033501827175044,0.27471099455144476,10
Combat sports,45-54,Hip/thigh,15,,37.87861814729551,0.7830072574954908,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.3612832144502385,0.8182450928677626,10
Combat sports,45-54,Knee,54,,107.04848962806099,0.5366590670796751,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.4493732256739755,0.5028302247921289,10
Combat sports,45-54,Lower leg,33,,89.49526939809445,0.5676006171133874,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.929313717082599,0.540221574376476,10
Combat sports,45-54,Ankle,22,,85.97563247712395,0.683556238293258,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.0622221214733765,0.7079438624326704,10
Combat sports,45-54,Foot/toes,49,,124.44122685867251,0.4943545727532771,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.9288074616604636,0.4538353044650981,10
Combat sports,45-54,Multiple/systemic,13,,70.2438857755572,0.8945646965456124,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.426825667538592,0.8986799787162981,10
Combat sports,45-54,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Combat sports,45-54,Not stated/other,3,,12.311499999999999,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.4758223855495831,1.1238210443035805,10
Combat sports,55-64,Head/face,24,,68.56158763530529,0.6296766611314565,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,6.205835704211869,0.641519555657082,10
Combat sports,55-64,Neck,7,,22.10742900233359,0.8639950054551583,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.214060052324176,0.9739469103621408,10
Combat sports,55-64,Shoulder/upper arm,22,,57.496143201346555,0.6248136240821992,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.971084787896872,0.6080451699697113,10
Combat sports,55-64,Elbow/forearm,7,,20.60242728298369,0.8284177871299022,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.135476836226161,0.9664931609413723,10
Combat sports,55-64,Wrist/hand,46,,84.4230006236146,0.4862143415094604,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,7.459987671229458,0.48359075033956117,10
Combat sports,55-64,Trunk/spine,78,,166.9694715396313,0.4381309065390143,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,11.30504551009062,0.33389662376095075,10
Combat sports,55-64,Hip/thigh,5,,31.1701,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.9856598395307214,1.0781396695039265,10
Combat sports,55-64,Knee,20,,64.26144015043454,0.7337933634689005,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,6.021595228882216,0.7739408665976416,10
Combat sports,55-64,Lower leg,13,,34.6470924721094,0.8284839831426878,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.3086948571441877,0.8905266752504589,10
Combat sports,55-64,Ankle,13,,48.410331905194624,0.7615541876492934,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.678688640492304,0.828437577410259,10
Combat sports,55-64,Foot/toes,20,,48.36807375937261,0.694624320795264,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,4.335297018354142,0.7007820112919206,10
Combat sports,55-64,Multiple/systemic,5,,22.670377480919434,0.8815478229171954,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.3186780424708218,1.0148467613638545,10
Combat sports,55-64,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Combat sports,55-64,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Combat sports,65-74,Head/face,6,,25.017190000000006,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,7.169238000958815,1.1159913574200977,10
Combat sports,65-74,Neck,1,,2.55462,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.8646638736358672,1.3180969841997665,10
Combat sports,65-74,Shoulder/upper arm,11,,27.38093911927509,0.7098734124781794,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,8.652994371787806,0.873625600903746,10
Combat sports,65-74,Elbow/forearm,3,,7.466525530022409,0.8782628804221397,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.508225217391916,1.1489440049239608,10
Combat sports,65-74,Wrist/hand,14,,44.40565222210929,0.7106397267475436,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,12.32308988382562,0.7679929001761215,10
Combat sports,65-74,Trunk/spine,20,,71.14586428585193,0.7409564912535694,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,16.872981784038785,0.6843231708863672,10
Combat sports,65-74,Hip/thigh,2,,12.163960000000007,1.0000000000000004,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,3.924701545612238,1.256487039148891,10
Combat sports,65-74,Knee,8,,41.44323435072676,0.8804820677545797,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,11.337663239902952,0.9380301268982346,10
Combat sports,65-74,Lower leg,5,,23.883984098596724,0.9204723570450335,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,7.362895747091525,1.1050425185304584,10
Combat sports,65-74,Ankle,2,,8.199629999999999,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.6914051366606087,1.278236401927548,10
Combat sports,65-74,Foot/toes,7,,18.945796492564725,0.8558174844389481,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,5.6403844825622125,0.992209443452725,10
Combat sports,65-74,Multiple/systemic,9,,30.367504985560664,0.7450501124919536,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,8.988976742458958,0.8588414372452338,10
Combat sports,65-74,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Combat sports,65-74,Not stated/other,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Combat sports,75+,Head/face,6,,16.47857872161226,0.888902365591131,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,12.466030580977636,1.1760962023314527,10
Combat sports,75+,Neck,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Combat sports,75+,Shoulder/upper arm,3,,12.370374663604112,0.9246368771394463,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,9.568111776831982,1.2508203719379665,10
Combat sports,75+,Elbow/forearm,2,,17.01349,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,12.669424943895931,1.3023983628158373,10
Combat sports,75+,Wrist/hand,7,,25.578950633033394,0.7822591345202485,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,17.971875345344106,0.9612617596156736,10
Combat sports,75+,Trunk/spine,8,,37.52558866051953,0.8911007363907609,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,22.786022462648045,0.9463420951454022,10
Combat sports,75+,Hip/thigh,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Combat sports,75+,Knee,3,,11.676539999999997,0.9999999999999998,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,8.822722036421169,1.3215048889474996,10
Combat sports,75+,Lower leg,2,,7.856210000000002,1.0000000000000002,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,6.257448536010024,1.3930430933862905,10
Combat sports,75+,Ankle,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Combat sports,75+,Foot/toes,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Combat sports,75+,Multiple/systemic,6,,25.336365738601568,0.8925413401595732,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,18.00225888502766,1.1091527815193436,10
Combat sports,75+,Internal/systemic,0,,0.0,,,False,CV unassessed; proportion CV unassessed or > 0.33,,0.0,,10
Combat sports,75+,Not stated/other,2,,3.236109999999999,0.9999999999999998,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.625237999703089,1.418814947549037,10
Other ball sports,0-4,Head/face,1253,3100.0,596.8243123290185,0.1902563492533981,3100.0,True,passes conservative screen,58.8,4.589961264575755,0.07802277044346088,10
Other ball sports,0-4,Neck,11,,19.794325336845205,0.9008242782963899,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.4004828445538668,0.9718583927697522,10
Other ball sports,0-4,Shoulder/upper arm,48,,68.0105312019638,0.64914759313266,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.2636488676370092,0.6431516539754569,10
Other ball sports,0-4,Elbow/forearm,136,,126.2575545572233,0.4298161707329325,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.1236679715049105,0.38550648539283167,10
Other ball sports,0-4,Wrist/hand,117,,130.87090400170877,0.4192914647998764,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,2.330215379838107,0.3980967920611076,10
Other ball sports,0-4,Trunk/spine,24,,36.41352384809361,0.7480195392327884,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.7018476254479653,0.7687989160825165,10
Other ball sports,0-4,Hip/thigh,45,,57.520601719318506,0.6367807408091315,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.117140095142547,0.6594681609731642,10
Other ball sports,0-4,Knee,19,,30.91525741486413,0.7267128245907354,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.600608275602366,0.7528370139332168,10
Other ball sports,0-4,Lower leg,72,,84.59557008542208,0.564076964967133,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.5699258233665474,0.5581996639482494,10
Other ball sports,0-4,Ankle,35,,62.692086660922755,0.66043253426279,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.1675678318088931,0.6558696720167532,10
Other ball sports,0-4,Foot/toes,60,,97.96206492445903,0.5476500567789722,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,1.7435779333781427,0.519764081511676,10
Other ball sports,0-4,Multiple/systemic,27,,29.581323503668322,0.69620953471768,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.5975782591954687,0.7499578384441539,10
Other ball sports,0-4,Internal/systemic,285,,240.5412844601241,0.2972036839371522,,False,estimate < 1200,,3.3333383510686145,0.21961583743589616,10
