Activity,Profile_Age,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Exercise/fitness,5-9,3628,11800.0,2165.175471322266,0.18371271215855725,11800.0,True,passes conservative screen,3.0,0.4617401900760449,0.15170365718597184,9
Exercise/fitness,10-14,6513,24200.0,3672.385826611641,0.15153487552728054,24200.0,True,passes conservative screen,6.3,0.8144393375702594,0.13012936153199825,9
Exercise/fitness,15-19,7011,30000.0,3536.206998744272,0.11770029692262739,30000.0,True,passes conservative screen,7.8,0.5287002858496769,0.06813993065697135,9
Exercise/fitness,20-24,7145,32500.0,4207.733604316576,0.12945757894902984,32500.0,True,passes conservative screen,8.4,0.6394227405239347,0.07617624920280229,9
Exercise/fitness,25-29,6872,31500.0,3753.284894943388,0.11897897880588612,31500.0,True,passes conservative screen,8.1,0.5357159304530954,0.06575753580567961,9
Exercise/fitness,30-34,6413,30000.0,3501.9166278613934,0.11663336855735006,30000.0,True,passes conservative screen,7.8,0.4963803472343661,0.06401531075101437,9
Exercise/fitness,35-39,5803,27700.0,3224.261967782792,0.11620664334964857,27700.0,True,passes conservative screen,7.2,0.45264671104957943,0.0631702023801908,9
Exercise/fitness,40-44,4938,24100.0,2752.1371197889293,0.11420699247160128,24100.0,True,passes conservative screen,6.2,0.3521981745376509,0.056592905408564244,9
Exercise/fitness,45-49,4658,22800.0,2688.260846383722,0.11791044362451825,22800.0,True,passes conservative screen,5.9,0.3649856988577904,0.061988193140800875,9
Exercise/fitness,50-54,4605,23000.0,2723.814035733177,0.11860478544246704,23000.0,True,passes conservative screen,5.9,0.3576856810763348,0.06030850690193631,9
Exercise/fitness,55-59,4574,22800.0,3018.0880701056176,0.13251367205455344,22800.0,True,passes conservative screen,5.9,0.36050784419169996,0.061290866598340765,9
Exercise/fitness,60-64,4319,22000.0,3275.949033105354,0.1487757057657125,22000.0,True,passes conservative screen,5.7,0.40031684210335733,0.0703964903616641,9
Exercise/fitness,65-69,4408,23400.0,3931.213392785709,0.16830729544460266,23400.0,True,passes conservative screen,6.0,0.5401965623886761,0.08955305414734861,9
Exercise/fitness,70-74,3657,19900.0,3683.9255608239596,0.18531904749231376,19900.0,True,passes conservative screen,5.1,0.5281123714103472,0.10286978153643789,9
Exercise/fitness,75-79,2772,15300.0,3088.0173869977216,0.20238795323964742,15300.0,True,passes conservative screen,3.9,0.48621604106450655,0.12339184762000933,9
Exercise/fitness,80+,3883,21000.0,4078.7979863699647,0.194684245162362,21000.0,True,passes conservative screen,5.4,0.6439908124713208,0.11902290499435805,9
Football,0-4,309,,230.73671025715188,0.3040604525758317,,False,estimate < 1200,,0.07109627022380421,0.2785126848689606,9
Football,5-9,9267,25400.0,3820.7492581069723,0.1504912043095094,25400.0,True,passes conservative screen,8.5,0.6481486013931438,0.0758913169554354,9
Football,10-14,41017,129500.0,15070.164632943612,0.11639047654463949,129500.0,True,passes conservative screen,43.6,1.2807907877209375,0.029405770649968382,9
Football,15-19,26430,102300.0,10702.759599768742,0.10461987528067446,102300.0,True,passes conservative screen,34.4,0.8907240737777669,0.025883114791042622,9
Football,20-24,3186,14700.0,2138.05944160066,0.14559624738039548,14700.0,True,passes conservative screen,4.9,0.7063965610364464,0.14299929736526815,9
Football,25-29,1934,8700.0,1058.981684201064,0.1222641174107627,8700.0,True,passes conservative screen,2.9,0.38958853519341596,0.1337123917536446,9
Football,30-34,1307,5700.0,721.9950350709755,0.12619922724327284,5700.0,True,passes conservative screen,1.9,0.27501679523968836,0.1429014456506759,9
